# First line:row dimension,column dimensions,number of entries
# Remaining entries:row index,column index,interaction value
#
#
#
125,125,5416
0,20,-980.047883701
0,113,323.593086836
1,23,299.251031679
1,35,281.78833007
1,101,379.432185146
1,102,309.867910916
2,14,nan
2,21,108.7426905
2,22,NaN
2,24,144.805259512
2,38,50.7080370805
2,52,68.269265703
3,6,657.522694225
3,20,231.815857549
3,38,152.787309044
3,50,174.67955239
4,6,NaN
4,11,1762.37750166
5,6,2963.64159687
5,21,738.406474396
6,11,211.88134627
6,15,316.989974849
6,18,-302.983576573
6,19,-87.7772345014
6,20,-127.287678895
6,21,-141.357362238
6,22,115.373496716
6,23,147.109747564
6,24,119.786547993
6,25,70.2386485678
6,26,123.393819466
6,27,133.876319283
6,28,114.761203471
6,29,85.8734326053
6,30,87.9946217685
6,31,20.6120210082
6,32,16.8883028975
6,33,12.7808717926
6,34,27.8461405145
6,35,13.1928765373
6,36,17.5174540494
6,37,21.2873811373
6,38,17.9772694263
6,41,7.60453983234
6,43,13.2686333289
6,44,23.5344031057
6,45,18.7299518544
6,47,6.60837613946
6,49,6.7426436996
6,51,7.11950478705
6,54,7.2477952774
6,55,5.31886737852
6,56,6.2402009307
6,58,6.66331741022
6,59,7.17312716851
6,60,7.80313986719
6,63,21.283182348
6,66,17.9930311745
6,72,8.39269932946
6,73,13.4158014841
6,76,15.4983363959
6,78,9.0215820253
6,82,6.64693052014
6,84,7.06474649255
6,90,6.3003248044
6,92,6.79640306512
6,97,8.40625506608
6,98,14.1391834099
6,99,12.8621803709
6,100,23.3565672107
6,101,17.7644048341
6,102,21.7612760466
6,104,25.7612730913
6,106,6.68625982937
6,111,6.12112528447
6,116,9.69445557766
6,118,15.0751515227
6,121,6.42771358349
7,19,940.421566792
7,22,325.284332023
7,26,600.912741806
7,68,400.836250348
7,88,282.897151149
8,20,516.877509773
8,22,345.208720873
8,23,398.246034204
8,34,316.609768474
8,96,356.283168787
8,99,731.212992906
8,108,404.448985403
9,20,324.539931476
9,21,229.353599492
9,22,108.375787782
9,23,375.079409166
9,27,265.485659505
9,29,574.737988863
9,39,123.884877442
9,47,117.943651001
9,58,118.9242208
9,64,155.590718296
9,83,128.529165347
9,90,112.445674132
10,11,3818.99710875
10,15,2856.74935232
10,21,463.246715622
10,22,109.448310064
10,24,616.874206122
10,25,361.713492043
10,27,268.112992522
10,29,193.475261397
10,35,118.895689118
10,42,180.225628627
10,58,120.101133829
10,60,140.645550524
10,61,282.981920757
10,102,130.743380305
10,116,174.735050885
11,16,1853.12065047
11,19,288.475325067
11,20,74.7007767421
11,22,199.56263602
11,23,172.66733913
11,24,210.895860213
11,25,123.661967542
11,26,92.1653142858
11,27,122.21599289
11,28,39.2871602571
11,29,88.1933059228
11,30,108.446158889
11,34,22.8787238582
11,36,23.9875847838
11,37,21.8624603673
11,46,25.6011799618
11,53,29.8773297501
11,57,30.6866931574
11,67,27.425418453
11,69,34.0019752373
11,94,28.5584817479
11,100,47.9750911272
11,103,33.4194494246
11,116,39.8254063254
11,120,36.3845105852
11,124,28.2091730539
12,19,882.998906949
12,20,114.326423233
12,21,161.589833129
12,22,534.4890096
12,23,352.346881389
12,24,215.1782121
12,26,141.055169544
12,27,187.046479814
12,29,134.976176406
12,31,86.3948006356
12,35,82.9464469638
12,37,133.838335068
12,38,226.053904289
12,84,88.835155639
12,101,111.688626757
12,119,87.8399126485
13,19,712.046320584
14,20,218.726912348
14,33,153.735573938
14,102,174.504646055
15,18,931.062181279
15,19,431.580163365
15,20,55.8789099596
15,22,186.600177665
15,23,129.161477524
15,25,185.00733864
15,26,68.9430220538
15,28,176.329386626
15,29,65.9718146935
15,30,54.0811257239
15,34,34.2282424953
15,35,40.5414331201
15,38,36.8291814688
15,44,36.1603637705
15,55,32.6895359768
15,57,45.9095350459
15,63,43.6018488871
15,70,42.3666727475
15,73,41.2264768099
15,86,36.397214145
15,94,42.7255752824
15,98,43.4494143084
15,101,54.5896437724
15,106,41.0934726677
16,21,224.784683134
17,21,802.143325384
17,22,379.034447227
17,25,626.331614578
17,28,596.952911353
17,45,389.710074516
17,91,379.878754046
18,19,206.255263336
18,20,106.819731461
18,21,301.959636163
18,22,249.697186616
18,23,288.060261254
18,25,117.888449901
18,26,131.793463888
18,27,174.764977154
18,28,224.717551358
18,29,252.227236882
18,30,155.074553112
18,31,40.361051901
18,33,37.5399454684
18,34,65.4316928224
18,37,62.5252439761
18,38,35.201861286
18,44,34.5625957117
18,56,36.6574059191
18,58,39.1429593032
18,72,49.3020320169
18,73,39.4048594102
19,20,810.803433523
19,21,472.395181625
19,22,239.754297219
19,23,300.433707328
19,24,163.088747449
19,25,198.089774133
19,26,206.181852984
19,27,151.893246715
19,28,104.164511755
19,29,146.145276717
19,30,65.8923150202
19,31,28.0631568814
19,32,22.9933344956
19,33,30.451905594
19,34,18.9561860404
19,35,8.9810155888
19,36,19.8749337
19,37,25.3598240894
19,38,28.5552827326
19,39,9.45049224806
19,40,13.2433255874
19,41,5.17677025075
19,42,6.80684553077
19,43,18.0651736461
19,44,4.00524556886
19,45,4.25012162453
19,46,12.7271276113
19,47,4.49863446819
19,48,5.29489036547
19,49,9.18007350478
19,54,4.93391734448
19,55,3.62080481131
19,56,8.49600034951
19,57,5.08509712396
19,58,9.07207118406
19,59,19.5323489123
19,60,5.31196669588
19,61,5.34389652924
19,62,5.62351254637
19,63,4.82948991215
19,69,16.9034192379
19,70,9.38535515662
19,71,9.52338555981
19,72,11.4266154613
19,73,18.265542306
19,74,4.62183585434
19,76,7.0336341676
19,78,6.14141795203
19,80,9.19541691763
19,83,4.90238964533
19,88,7.19008179465
19,90,4.28892934175
19,91,4.14290266752
19,92,4.62663329739
19,94,9.46486170121
19,96,4.26630553006
19,97,11.4450715246
19,99,17.5117901074
19,100,7.94996048162
19,101,6.04653565469
19,102,4.93797691642
19,103,11.0758852563
19,105,14.2826265855
19,112,12.344323563
19,113,4.08720309766
19,114,6.19404673242
19,116,13.1989496638
19,117,5.05752544813
19,118,5.13118463764
19,120,6.0292834156
19,122,5.37470434411
20,21,611.634409087
20,22,340.394059801
20,23,328.477926371
20,24,289.59005333
20,25,148.579807455
20,26,205.653667928
20,27,183.553086818
20,28,165.212278913
20,29,155.161899238
20,30,89.9676798442
20,31,26.6455323118
20,32,29.7706562306
20,33,49.5661922991
20,34,19.6348415028
20,35,20.9307314667
20,36,24.7037777903
20,37,35.6490728672
20,38,14.7887990054
20,39,12.2360397958
20,40,20.576180118
20,41,21.448420722
20,42,14.1010784391
20,43,4.67798243414
20,44,12.4459152949
20,45,4.40228136014
20,46,8.78851659648
20,47,2.32984563914
20,48,2.74222707245
20,49,2.37718293999
20,50,4.83080659516
20,51,2.51004888809
20,52,2.8443517237
20,53,2.56411431777
20,55,1.87521710409
20,56,6.60012593968
20,57,5.2671500397
20,58,2.34921570485
20,59,5.05790793376
20,60,5.50214182955
20,61,2.76760739569
20,62,2.91242070799
20,63,7.50358764909
20,64,3.07352157947
20,65,9.34280750207
20,66,3.17180683515
20,67,9.41475141376
20,68,2.63808445014
20,69,11.6723886997
20,70,4.86068137744
20,72,2.95892569077
20,73,4.72986796205
20,74,2.39365171502
20,76,1.82136179418
20,78,3.18064424546
20,79,6.42133642728
20,80,2.38115612161
20,82,4.6868767029
20,86,2.08790600621
20,88,1.86187395673
20,89,4.80549939112
20,92,9.58454525526
20,93,4.80405110667
20,94,14.7055736016
20,96,4.41904466999
20,97,11.8548195768
20,98,4.9849031159
20,99,27.2081015497
20,100,12.3518686995
20,101,9.39451393079
20,102,30.6885764547
20,103,8.60431197951
20,106,11.7865213608
20,107,6.25488016999
20,108,5.01645401695
20,109,4.67618206951
20,110,5.12039150691
20,111,2.15806073227
20,112,4.26208865895
20,115,3.281605912
20,117,5.23859126297
20,118,2.65744377236
20,120,3.12256969805
20,122,2.78356278251
20,123,2.71964167944
21,22,590.047365433
21,23,390.966897528
21,24,247.29071902
21,25,185.003370532
21,26,201.234775148
21,27,200.13582148
21,28,214.450059705
21,29,181.864345133
21,30,105.23669015
21,31,30.8135432683
21,32,29.4546498131
21,33,44.5818748328
21,34,24.9768304212
21,35,19.7224363323
21,36,37.8262156673
21,37,31.8231598679
21,38,20.9026006052
21,39,13.8356091119
21,40,16.1569605194
21,41,18.9471002598
21,42,9.9652855721
21,44,17.591151011
21,45,6.2222178413
21,46,9.31631697719
21,48,11.6276535863
21,49,3.35992838513
21,51,3.54772212322
21,54,3.61165058797
21,55,5.30089213608
21,56,6.21911201898
21,57,3.72231489411
21,58,9.96119784901
21,62,8.23287500643
21,63,10.6056276563
21,67,9.98016075514
21,68,11.1860656712
21,70,3.43506195008
21,71,13.9423256026
21,73,6.68523122736
21,76,7.72297969444
21,78,8.99109336813
21,79,4.53798278826
21,81,6.39526697781
21,82,6.62446705582
21,86,2.95106217435
21,88,7.89476028726
21,91,6.06524828463
21,92,6.77343445469
21,93,3.39504112312
21,94,3.46416153146
21,96,3.12295561525
