1.764052345967664026e+00,-1.496345403276707620e-01,5.210648764527585630e-01
4.001572083672232938e-01,-4.351535517216374438e-01,-5.757879698130661250e-01
9.787379841057392005e-01,1.849263728479341840e+00,1.419531633207796739e-01
2.240893199201457797e+00,6.722947570124354622e-01,-3.193284171450951892e-01
1.867557990149967484e+00,4.074618362411104311e-01,6.915387510701865859e-01
-9.772778798764110153e-01,-7.699160744453164007e-01,6.947491436560059297e-01
9.500884175255893682e-01,5.392491912918172536e-01,-7.255973784635842971e-01
-1.513572082976978872e-01,-6.743326606573760706e-01,-1.383363955395055411e+00
-1.032188517935578448e-01,3.183055827435118251e-02,-1.582938397335081904e+00
4.105985019383723289e-01,-6.358460783788809634e-01,6.103793791072051889e-01
1.440435711608779867e-01,6.764332949464997302e-01,-1.188859257784028900e+00
1.454273506962975082e+00,5.765908166149409375e-01,-5.068163542986875436e-01
7.610377251469934157e-01,-2.082987555779948763e-01,-5.963140384505081215e-01
1.216750164928284139e-01,3.960067126616452771e-01,-5.256729626954628753e-02
4.438632327454256621e-01,-1.093061508730505782e+00,-1.936279805846506941e+00
3.336743273742668325e-01,-1.491257592705605539e+00,1.887785967938285514e-01
1.494079073157606130e+00,4.393917012645369158e-01,5.238910238342056047e-01
-2.051582637658008745e-01,1.666734953725290402e-01,8.842208704466140989e-02
3.130677016509013644e-01,6.350314368921063934e-01,-3.108861716984717138e-01
-8.540957393017247767e-01,2.383144774863942050e+00,9.740016626878340855e-02
-2.552989815834078691e+00,9.444794869904138412e-01,3.990463456401301956e-01
6.536185954403606058e-01,-9.128222254441585859e-01,-2.772592756426650151e+00
8.644361988595057333e-01,1.117016288095852961e+00,1.955912308250694176e+00
-7.421650204064419443e-01,-1.315907410511521158e+00,3.900933226879264581e-01
2.269754623987607633e+00,-4.615846048147089764e-01,-6.524085823870200418e-01
-1.454365674598764757e+00,-6.824160532463123541e-02,-3.909533751876010932e-01
4.575851730144606805e-02,1.713342721649366629e+00,4.937417773491884487e-01
-1.871838500258335980e-01,-7.447548220484399017e-01,-1.161039390343665267e-01
1.532779214358457542e+00,-8.264385386590143989e-01,-2.030684467781494362e+00
1.469358769900285022e+00,-9.845252442543230009e-02,2.064492861359319420e+00
1.549474256969163022e-01,-6.634782863621073723e-01,-1.105406572324726111e-01
3.781625196021735635e-01,1.126635922106506982e+00,1.020172711715799707e+00
-8.877857476301127537e-01,-1.079931508363423331e+00,-6.920498477843911589e-01
-1.980796468223926965e+00,-1.147468652411102408e+00,1.536377054245797735e+00
-3.479121493261526088e-01,-4.378200447444340337e-01,2.863436888922795687e-01
1.563489691039800511e-01,-4.980324506923048955e-01,6.088438344754507625e-01
1.230290680727720742e+00,1.929532053816985782e+00,-1.045253366146954743e+00
1.202379848784411287e+00,9.494208069257608074e-01,1.211145289682700854e+00
-3.873268174079522730e-01,8.755124138519089494e-02,6.898181645347883917e-01
-3.023027505753355659e-01,-1.225435518830167991e+00,1.301846229564998403e+00
-1.048552965067092613e+00,8.443629764015471162e-01,-6.280875596415789186e-01
